"customer_id","cluster_raw","cluster_num","kyc_type"
"SYNID0106599744","global_4",4,"individual"
"SYNID0106599759","global_3",3,"individual"
"SYNID0106599858","global_4",4,"individual"
"SYNID0106599883","global_4",4,"individual"
"SYNID0106600203","global_1",1,"individual"
"SYNID0106600519","global_1",1,"individual"
"SYNID0106600918","global_4",4,"individual"
"SYNID0106601247","global_1",1,"individual"
"SYNID0106601311","global_3",3,"individual"
"SYNID0106601438","global_4",4,"individual"
"SYNID0106601719","global_3",3,"individual"
"SYNID0106602077","global_4",4,"individual"
"SYNID0106602084","global_4",4,"individual"
"SYNID0106602307","global_4",4,"individual"
"SYNID0106602889","global_3",3,"individual"
"SYNID0106603442","global_3",3,"individual"
"SYNID0106603460","global_3",3,"individual"
"SYNID0106603528","global_3",3,"individual"
"SYNID0106603960","global_3",3,"individual"
"SYNID0106604298","global_4",4,"individual"
"SYNID0106604612","global_3",3,"individual"
"SYNID0106605764","global_4",4,"individual"
"SYNID0106605910","global_3",3,"individual"
"SYNID0106606015","global_4",4,"individual"
"SYNID0106606040","global_3",3,"individual"
"SYNID0106606089","global_4",4,"individual"
"SYNID0106606425","global_4",4,"individual"
"SYNID0106606476","global_4",4,"individual"
"SYNID0106606494","global_4",4,"individual"
"SYNID0106606677","global_3",3,"individual"
"SYNID0106608147","global_3",3,"individual"
"SYNID0106608237","global_3",3,"individual"
"SYNID0106608476","global_4",4,"individual"
"SYNID0106609079","global_3",3,"individual"
"SYNID0106609241","global_4",4,"individual"
"SYNID0106609322","global_3",3,"individual"
"SYNID0106609486","global_4",4,"individual"
"SYNID0106609921","global_4",4,"individual"
"SYNID0106610091","global_4",4,"individual"
"SYNID0106610348","global_4",4,"individual"
"SYNID0106610399","global_3",3,"individual"
"SYNID0106610748","global_4",4,"individual"
"SYNID0106611019","global_4",4,"individual"
"SYNID0106611339","global_3",3,"individual"
"SYNID0106611391","global_3",3,"individual"
"SYNID0106611735","global_3",3,"individual"
"SYNID0106611854","global_4",4,"individual"
"SYNID0106612227","global_3",3,"individual"
"SYNID0106612347","global_4",4,"individual"
"SYNID0106612878","global_3",3,"individual"
"SYNID0106612949","global_4",4,"individual"
"SYNID0106613085","global_3",3,"individual"
"SYNID0106613201","global_4",4,"individual"
"SYNID0106613248","global_3",3,"individual"
"SYNID0106613255","global_4",4,"individual"
"SYNID0106613341","global_1",1,"individual"
"SYNID0106613361","global_3",3,"individual"
"SYNID0106613384","global_3",3,"individual"
"SYNID0106613438","global_4",4,"individual"
"SYNID0106613633","global_3",3,"individual"
"SYNID0106613691","global_1",1,"individual"
"SYNID0106613798","global_4",4,"individual"
"SYNID0106613820","global_4",4,"individual"
"SYNID0106613922","global_3",3,"individual"
"SYNID0106614503","global_4",4,"individual"
"SYNID0106615187","global_4",4,"individual"
"SYNID0106615258","global_3",3,"individual"
"SYNID0106615585","global_3",3,"individual"
"SYNID0106616060","global_3",3,"individual"
"SYNID0106616152","global_4",4,"individual"
"SYNID0106616488","global_3",3,"individual"
"SYNID0106616991","global_4",4,"individual"
"SYNID0106617013","global_4",4,"individual"
"SYNID0106617015","global_3",3,"individual"
"SYNID0106617272","global_4",4,"individual"
"SYNID0106617330","global_3",3,"individual"
"SYNID0106617456","global_3",3,"individual"
"SYNID0106617749","global_4",4,"individual"
"SYNID0106619199","global_4",4,"individual"
"SYNID0106619241","global_3",3,"individual"
"SYNID0106619339","global_3",3,"individual"
"SYNID0106619500","global_4",4,"individual"
"SYNID0106619845","global_4",4,"individual"
"SYNID0106619857","global_3",3,"individual"
"SYNID0106619952","global_1",1,"individual"
"SYNID0106619995","global_4",4,"individual"
"SYNID0106620156","global_4",4,"individual"
"SYNID0106620187","global_3",3,"individual"
"SYNID0106620930","global_3",3,"individual"
"SYNID0106621052","global_4",4,"individual"
"SYNID0106621112","global_4",4,"individual"
"SYNID0106621260","global_1",1,"individual"
"SYNID0106621449","global_4",4,"individual"
"SYNID0106621621","global_4",4,"individual"
"SYNID0106622044","global_3",3,"individual"
"SYNID0106622103","global_4",4,"individual"
"SYNID0106622156","global_4",4,"individual"
"SYNID0106622447","global_4",4,"individual"
"SYNID0106622481","global_4",4,"individual"
"SYNID0106622794","global_3",3,"individual"
"SYNID0106622842","global_1",1,"individual"
"SYNID0106623149","global_4",4,"individual"
"SYNID0106623390","global_3",3,"individual"
"SYNID0106623482","global_4",4,"individual"
"SYNID0106623637","global_4",4,"individual"
"SYNID0106624254","global_3",3,"individual"
"SYNID0106624334","global_3",3,"individual"
"SYNID0106624678","global_4",4,"individual"
"SYNID0106624718","global_4",4,"individual"
"SYNID0106624763","global_4",4,"individual"
"SYNID0106624778","global_3",3,"individual"
"SYNID0106625104","global_4",4,"individual"
"SYNID0106625190","global_3",3,"individual"
"SYNID0106625343","global_4",4,"individual"
"SYNID0106625394","global_4",4,"individual"
"SYNID0106625775","global_1",1,"individual"
"SYNID0106625805","global_4",4,"individual"
"SYNID0106625833","global_4",4,"individual"
"SYNID0106625880","global_3",3,"individual"
"SYNID0106625898","global_4",4,"individual"
"SYNID0106625955","global_4",4,"individual"
"SYNID0106626260","global_4",4,"individual"
"SYNID0106626305","global_3",3,"individual"
"SYNID0106626393","global_4",4,"individual"
"SYNID0106626464","global_3",3,"individual"
"SYNID0106626615","global_3",3,"individual"
"SYNID0106626687","global_3",3,"individual"
"SYNID0106626789","global_3",3,"individual"
"SYNID0106626814","global_4",4,"individual"
"SYNID0106626849","global_3",3,"individual"
"SYNID0106627220","global_3",3,"individual"
"SYNID0106627337","global_3",3,"individual"
"SYNID0106627351","global_4",4,"individual"
"SYNID0106627356","global_4",4,"individual"
"SYNID0106627522","global_4",4,"individual"
"SYNID0106627760","global_3",3,"individual"
"SYNID0106627887","global_3",3,"individual"
"SYNID0106627964","global_4",4,"individual"
"SYNID0106627989","global_1",1,"individual"
"SYNID0106628026","global_3",3,"individual"
"SYNID0106628099","global_4",4,"individual"
"SYNID0106628138","global_4",4,"individual"
"SYNID0106628593","global_4",4,"individual"
"SYNID0106628609","global_1",1,"individual"
"SYNID0106628852","global_4",4,"individual"
"SYNID0106628911","global_3",3,"individual"
"SYNID0106629665","global_4",4,"individual"
"SYNID0106630564","global_3",3,"individual"
"SYNID0106630594","global_4",4,"individual"
"SYNID0106630637","global_4",4,"individual"
"SYNID0106630906","global_3",3,"individual"
"SYNID0106631050","global_3",3,"individual"
"SYNID0106631099","global_1",1,"individual"
"SYNID0106631128","global_4",4,"individual"
"SYNID0106631340","global_4",4,"individual"
"SYNID0106631390","global_3",3,"individual"
"SYNID0106631438","global_4",4,"individual"
"SYNID0106631521","global_3",3,"individual"
"SYNID0106631580","global_4",4,"individual"
"SYNID0106631616","global_4",4,"individual"
"SYNID0106631620","global_3",3,"individual"
"SYNID0106632035","global_3",3,"individual"
"SYNID0106632420","global_3",3,"individual"
"SYNID0106632591","global_3",3,"individual"
"SYNID0106632605","global_4",4,"individual"
"SYNID0106632663","global_3",3,"individual"
"SYNID0106633043","global_3",3,"individual"
"SYNID0106633053","global_1",1,"individual"
"SYNID0106633351","global_3",3,"individual"
"SYNID0106633701","global_3",3,"individual"
"SYNID0106633772","global_1",1,"individual"
"SYNID0106633946","global_4",4,"individual"
"SYNID0106634363","global_3",3,"individual"
"SYNID0106634662","global_4",4,"individual"
"SYNID0106634773","global_3",3,"individual"
"SYNID0106634825","global_3",3,"individual"
"SYNID0106634842","global_3",3,"individual"
"SYNID0106635043","global_4",4,"individual"
"SYNID0106635322","global_4",4,"individual"
"SYNID0106635798","global_4",4,"individual"
"SYNID0106635883","global_3",3,"individual"
"SYNID0106635947","global_4",4,"individual"
"SYNID0106636195","global_4",4,"individual"
"SYNID0106636291","global_4",4,"individual"
"SYNID0106636345","global_4",4,"individual"
"SYNID0106636722","global_3",3,"individual"
"SYNID0106636729","global_4",4,"individual"
"SYNID0106636916","global_3",3,"individual"
"SYNID0106637003","global_3",3,"individual"
"SYNID0106637281","global_3",3,"individual"
"SYNID0106637334","global_3",3,"individual"
"SYNID0106637650","global_4",4,"individual"
"SYNID0106637707","global_4",4,"individual"
"SYNID0106637878","global_4",4,"individual"
"SYNID0106638362","global_4",4,"individual"
"SYNID0106638426","global_3",3,"individual"
"SYNID0106639040","global_4",4,"individual"
"SYNID0106639117","global_4",4,"individual"
"SYNID0106639648","global_4",4,"individual"
"SYNID0106639859","global_4",4,"individual"
"SYNID0106639933","global_4",4,"individual"
"SYNID0106639944","global_4",4,"individual"
"SYNID0106640432","global_3",3,"individual"
"SYNID0106640575","global_4",4,"individual"
"SYNID0106640692","global_4",4,"individual"
"SYNID0106640767","global_4",4,"individual"
"SYNID0106641282","global_3",3,"individual"
"SYNID0106641424","global_4",4,"individual"
"SYNID0106641837","global_4",4,"individual"
"SYNID0106642118","global_4",4,"individual"
"SYNID0106642377","global_3",3,"individual"
"SYNID0106642378","global_1",1,"individual"
"SYNID0106642537","global_4",4,"individual"
"SYNID0106642638","global_4",4,"individual"
"SYNID0106642877","global_3",3,"individual"
"SYNID0106643032","global_4",4,"individual"
"SYNID0106643212","global_3",3,"individual"
"SYNID0106643490","global_1",1,"individual"
"SYNID0106643611","global_1",1,"individual"
"SYNID0106643651","global_4",4,"individual"
"SYNID0106643993","global_4",4,"individual"
"SYNID0106644038","global_4",4,"individual"
"SYNID0106644252","global_3",3,"individual"
"SYNID0106644524","global_4",4,"individual"
"SYNID0106644584","global_3",3,"individual"
"SYNID0106644672","global_4",4,"individual"
"SYNID0106644699","global_3",3,"individual"
"SYNID0106644764","global_3",3,"individual"
"SYNID0106645365","global_4",4,"individual"
"SYNID0106645451","global_4",4,"individual"
"SYNID0106645485","global_4",4,"individual"
"SYNID0106645530","global_4",4,"individual"
"SYNID0106645562","global_1",1,"individual"
"SYNID0106645723","global_4",4,"individual"
"SYNID0106645726","global_4",4,"individual"
"SYNID0106645741","global_3",3,"individual"
"SYNID0106646127","global_4",4,"individual"
"SYNID0106646193","global_4",4,"individual"
"SYNID0106646571","global_3",3,"individual"
"SYNID0106647041","global_4",4,"individual"
"SYNID0106647731","global_3",3,"individual"
"SYNID0106647741","global_4",4,"individual"
"SYNID0106647912","global_3",3,"individual"
"SYNID0106648004","global_4",4,"individual"
"SYNID0106648495","global_3",3,"individual"
"SYNID0106648606","global_4",4,"individual"
"SYNID0106648897","global_3",3,"individual"
"SYNID0106648899","global_1",1,"individual"
"SYNID0106649163","global_3",3,"individual"
"SYNID0106649409","global_4",4,"individual"
"SYNID0106649893","global_4",4,"individual"
"SYNID0106650341","global_3",3,"individual"
"SYNID0106650530","global_4",4,"individual"
"SYNID0106650540","global_4",4,"individual"
"SYNID0106650674","global_3",3,"individual"
"SYNID0106650865","global_4",4,"individual"
"SYNID0106651476","global_3",3,"individual"
"SYNID0106651618","global_3",3,"individual"
"SYNID0106651640","global_4",4,"individual"
"SYNID0106651740","global_4",4,"individual"
"SYNID0106652032","global_4",4,"individual"
"SYNID0106652148","global_4",4,"individual"
"SYNID0106652180","global_3",3,"individual"
"SYNID0106652309","global_1",1,"individual"
"SYNID0106652395","global_4",4,"individual"
"SYNID0106652631","global_3",3,"individual"
"SYNID0106652778","global_1",1,"individual"
"SYNID0106652982","global_4",4,"individual"
"SYNID0106653098","global_4",4,"individual"
"SYNID0106653382","global_4",4,"individual"
"SYNID0106653388","global_4",4,"individual"
"SYNID0106653637","global_1",1,"individual"
"SYNID0106653697","global_4",4,"individual"
"SYNID0106653827","global_4",4,"individual"
"SYNID0106654336","global_4",4,"individual"
"SYNID0106654539","global_3",3,"individual"
"SYNID0106654894","global_3",3,"individual"
"SYNID0106655136","global_4",4,"individual"
"SYNID0106655312","global_4",4,"individual"
"SYNID0106655351","global_3",3,"individual"
"SYNID0106656012","global_4",4,"individual"
"SYNID0106656323","global_4",4,"individual"
"SYNID0106656941","global_4",4,"individual"
"SYNID0106656977","global_4",4,"individual"
"SYNID0106657002","global_4",4,"individual"
"SYNID0106657053","global_4",4,"individual"
"SYNID0106657152","global_4",4,"individual"
"SYNID0106657174","global_4",4,"individual"
"SYNID0106657460","global_4",4,"individual"
"SYNID0106657512","global_4",4,"individual"
"SYNID0106657617","global_1",1,"individual"
"SYNID0106657702","global_4",4,"individual"
"SYNID0106657782","global_4",4,"individual"
"SYNID0106657789","global_3",3,"individual"
"SYNID0106657904","global_3",3,"individual"
"SYNID0106657907","global_4",4,"individual"
"SYNID0106658144","global_3",3,"individual"
"SYNID0106658153","global_3",3,"individual"
"SYNID0106658167","global_3",3,"individual"
"SYNID0106658296","global_1",1,"individual"
"SYNID0106658329","global_4",4,"individual"
"SYNID0106658427","global_4",4,"individual"
"SYNID0106658449","global_4",4,"individual"
"SYNID0106658493","global_4",4,"individual"
"SYNID0106658494","global_4",4,"individual"
"SYNID0106658606","global_3",3,"individual"
"SYNID0106659149","global_4",4,"individual"
"SYNID0106659174","global_4",4,"individual"
"SYNID0106659441","global_4",4,"individual"
"SYNID0106659925","global_3",3,"individual"
"SYNID0106660480","global_4",4,"individual"
"SYNID0106660496","global_3",3,"individual"
"SYNID0106660540","global_4",4,"individual"
"SYNID0106660633","global_4",4,"individual"
"SYNID0106660638","global_1",1,"individual"
"SYNID0106660775","global_4",4,"individual"
"SYNID0106661074","global_3",3,"individual"
"SYNID0106661613","global_1",1,"individual"
"SYNID0106661715","global_1",1,"individual"
"SYNID0106661726","global_4",4,"individual"
"SYNID0106661737","global_4",4,"individual"
"SYNID0106661807","global_3",3,"individual"
"SYNID0106662017","global_4",4,"individual"
"SYNID0106662026","global_4",4,"individual"
"SYNID0106662304","global_4",4,"individual"
"SYNID0106662559","global_3",3,"individual"
"SYNID0106662923","global_4",4,"individual"
"SYNID0106663192","global_3",3,"individual"
"SYNID0106663218","global_3",3,"individual"
"SYNID0106663305","global_4",4,"individual"
"SYNID0106663552","global_4",4,"individual"
"SYNID0106663857","global_1",1,"individual"
"SYNID0106664052","global_1",1,"individual"
"SYNID0106664071","global_4",4,"individual"
"SYNID0106664158","global_4",4,"individual"
"SYNID0106664468","global_3",3,"individual"
"SYNID0106664622","global_4",4,"individual"
"SYNID0106664645","global_4",4,"individual"
"SYNID0106664724","global_4",4,"individual"
"SYNID0106664910","global_3",3,"individual"
"SYNID0106665140","global_4",4,"individual"
"SYNID0106665425","global_3",3,"individual"
"SYNID0106665512","global_1",1,"individual"
"SYNID0106665541","global_1",1,"individual"
"SYNID0106665719","global_4",4,"individual"
"SYNID0106665888","global_1",1,"individual"
"SYNID0106666209","global_4",4,"individual"
"SYNID0106666382","global_3",3,"individual"
"SYNID0106666645","global_3",3,"individual"
"SYNID0106666852","global_4",4,"individual"
"SYNID0106667102","global_3",3,"individual"
"SYNID0106667258","global_4",4,"individual"
"SYNID0106667666","global_4",4,"individual"
"SYNID0106667811","global_3",3,"individual"
"SYNID0106667849","global_1",1,"individual"
"SYNID0106668334","global_4",4,"individual"
"SYNID0106668989","global_3",3,"individual"
"SYNID0106669280","global_3",3,"individual"
