"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0107523153",4,"global_4","individual","individual",FALSE
"SYNID0107523172",4,"global_4","individual","individual",FALSE
"SYNID0107523188",1,"global_1","individual","individual",FALSE
"SYNID0107523947",3,"global_3","individual","individual",FALSE
"SYNID0107524160",4,"global_4","individual","individual",FALSE
"SYNID0107524205",4,"global_4","individual","individual",FALSE
"SYNID0107524280",4,"global_4","individual","individual",FALSE
"SYNID0107524749",4,"global_4","individual","individual",FALSE
"SYNID0107525138",4,"global_4","individual","individual",FALSE
"SYNID0107525147",4,"global_4","individual","individual",FALSE
"SYNID0107525159",3,"global_3","individual","individual",FALSE
"SYNID0107525169",3,"global_3","individual","individual",FALSE
"SYNID0107525420",4,"global_4","individual","individual",FALSE
"SYNID0107525488",3,"global_3","individual","individual",FALSE
"SYNID0107525717",4,"global_4","individual","individual",FALSE
"SYNID0107525759",3,"global_3","individual","individual",FALSE
"SYNID0107525809",4,"global_4","individual","individual",FALSE
"SYNID0107526472",4,"global_4","individual","individual",FALSE
"SYNID0107526494",4,"global_4","individual","individual",FALSE
"SYNID0107526525",4,"global_4","individual","individual",FALSE
"SYNID0107526595",3,"global_3","individual","individual",FALSE
"SYNID0107526685",3,"global_3","individual","individual",FALSE
"SYNID0107527308",3,"global_3","individual","individual",FALSE
"SYNID0107527488",3,"global_3","individual","individual",FALSE
"SYNID0107527570",4,"global_4","individual","individual",FALSE
"SYNID0107527746",4,"global_4","individual","individual",FALSE
"SYNID0107528055",4,"global_4","individual","individual",FALSE
"SYNID0107528503",3,"global_3","individual","individual",FALSE
"SYNID0107528530",4,"global_4","individual","individual",FALSE
"SYNID0107528575",3,"global_3","individual","individual",FALSE
"SYNID0107528593",4,"global_4","individual","individual",FALSE
"SYNID0107528707",3,"global_3","individual","individual",FALSE
"SYNID0107529116",1,"global_1","individual","individual",FALSE
"SYNID0107529245",4,"global_4","individual","individual",FALSE
"SYNID0107529456",4,"global_4","individual","individual",FALSE
"SYNID0107529697",3,"global_3","individual","individual",FALSE
"SYNID0107529711",3,"global_3","individual","individual",FALSE
"SYNID0107530486",4,"global_4","individual","individual",FALSE
"SYNID0107530761",4,"global_4","individual","individual",FALSE
"SYNID0107530765",4,"global_4","individual","individual",FALSE
"SYNID0107530853",3,"global_3","individual","individual",FALSE
"SYNID0107530882",4,"global_4","individual","individual",FALSE
"SYNID0107530941",4,"global_4","individual","individual",FALSE
"SYNID0107531091",4,"global_4","individual","individual",FALSE
"SYNID0107531385",4,"global_4","individual","individual",FALSE
"SYNID0107531513",4,"global_4","individual","individual",FALSE
"SYNID0107531587",1,"global_1","individual","individual",FALSE
"SYNID0107531832",3,"global_3","individual","individual",FALSE
"SYNID0107531876",4,"global_4","individual","individual",FALSE
"SYNID0107531945",3,"global_3","individual","individual",FALSE
"SYNID0107532501",4,"global_4","individual","individual",FALSE
"SYNID0107532553",4,"global_4","individual","individual",FALSE
"SYNID0107532601",3,"global_3","individual","individual",FALSE
"SYNID0107532682",4,"global_4","individual","individual",FALSE
"SYNID0107532812",4,"global_4","individual","individual",FALSE
"SYNID0107532823",4,"global_4","individual","individual",FALSE
"SYNID0107532905",4,"global_4","individual","individual",FALSE
"SYNID0107533278",4,"global_4","individual","individual",FALSE
"SYNID0107533483",4,"global_4","individual","individual",FALSE
"SYNID0107533576",4,"global_4","individual","individual",FALSE
"SYNID0107533945",1,"global_1","individual","individual",FALSE
"SYNID0107534343",3,"global_3","individual","individual",FALSE
"SYNID0107534432",4,"global_4","individual","individual",FALSE
"SYNID0107534506",3,"global_3","individual","individual",FALSE
"SYNID0107534585",4,"global_4","individual","individual",FALSE
"SYNID0107534668",4,"global_4","individual","individual",FALSE
"SYNID0107534723",3,"global_3","individual","individual",FALSE
"SYNID0107534981",4,"global_4","individual","individual",FALSE
"SYNID0107535227",4,"global_4","individual","individual",FALSE
"SYNID0107535381",4,"global_4","individual","individual",FALSE
"SYNID0107535893",3,"global_3","individual","individual",FALSE
"SYNID0107535967",3,"global_3","individual","individual",FALSE
"SYNID0107535983",4,"global_4","individual","individual",FALSE
"SYNID0107536022",3,"global_3","individual","individual",FALSE
"SYNID0107536033",3,"global_3","individual","individual",FALSE
"SYNID0107536299",3,"global_3","individual","individual",FALSE
"SYNID0107536571",3,"global_3","individual","individual",FALSE
"SYNID0107536783",3,"global_3","individual","individual",FALSE
"SYNID0107536958",4,"global_4","individual","individual",FALSE
"SYNID0107537558",4,"global_4","individual","individual",FALSE
"SYNID0107537669",4,"global_4","individual","individual",FALSE
"SYNID0107537758",3,"global_3","individual","individual",FALSE
"SYNID0107537825",4,"global_4","individual","individual",FALSE
"SYNID0107537826",3,"global_3","individual","individual",FALSE
"SYNID0107537987",4,"global_4","individual","individual",FALSE
"SYNID0107538218",1,"global_1","individual","individual",FALSE
"SYNID0107538224",4,"global_4","individual","individual",FALSE
"SYNID0107538430",3,"global_3","individual","individual",FALSE
"SYNID0107538908",4,"global_4","individual","individual",FALSE
"SYNID0107539092",3,"global_3","individual","individual",FALSE
"SYNID0107539658",3,"global_3","individual","individual",FALSE
"SYNID0107539703",3,"global_3","individual","individual",FALSE
"SYNID0107539945",3,"global_3","individual","individual",FALSE
"SYNID0107540252",4,"global_4","individual","individual",FALSE
"SYNID0107540622",4,"global_4","individual","individual",FALSE
"SYNID0107541092",4,"global_4","individual","individual",FALSE
"SYNID0107541178",3,"global_3","individual","individual",FALSE
"SYNID0107541190",4,"global_4","individual","individual",FALSE
"SYNID0107541290",4,"global_4","individual","individual",FALSE
"SYNID0107541335",4,"global_4","individual","individual",FALSE
"SYNID0107541420",3,"global_3","individual","individual",FALSE
"SYNID0107541556",3,"global_3","individual","individual",FALSE
"SYNID0107541851",4,"global_4","individual","individual",FALSE
"SYNID0107541960",4,"global_4","individual","individual",FALSE
"SYNID0107542077",3,"global_3","individual","individual",FALSE
"SYNID0107542119",4,"global_4","individual","individual",FALSE
"SYNID0107542835",3,"global_3","individual","individual",FALSE
"SYNID0107542883",4,"global_4","individual","individual",FALSE
"SYNID0107542984",4,"global_4","individual","individual",FALSE
"SYNID0107543113",4,"global_4","individual","individual",FALSE
"SYNID0107543442",3,"global_3","individual","individual",FALSE
"SYNID0107543818",3,"global_3","individual","individual",FALSE
"SYNID0107543920",4,"global_4","individual","individual",FALSE
"SYNID0107544068",4,"global_4","individual","individual",FALSE
"SYNID0107544575",3,"global_3","individual","individual",FALSE
"SYNID0107544782",1,"global_1","individual","individual",FALSE
"SYNID0107544908",4,"global_4","individual","individual",FALSE
"SYNID0107544962",1,"global_1","individual","individual",FALSE
"SYNID0107545062",4,"global_4","individual","individual",FALSE
"SYNID0107545073",4,"global_4","individual","individual",FALSE
"SYNID0107545127",1,"global_1","individual","individual",FALSE
"SYNID0107545487",4,"global_4","individual","individual",FALSE
"SYNID0107545791",3,"global_3","individual","individual",FALSE
"SYNID0107545841",4,"global_4","individual","individual",FALSE
"SYNID0107546079",4,"global_4","individual","individual",FALSE
"SYNID0107546343",4,"global_4","individual","individual",FALSE
"SYNID0107546713",4,"global_4","individual","individual",FALSE
"SYNID0107546855",4,"global_4","individual","individual",FALSE
"SYNID0107547004",3,"global_3","individual","individual",FALSE
"SYNID0107547080",3,"global_3","individual","individual",FALSE
"SYNID0107547242",1,"global_1","individual","individual",FALSE
"SYNID0107547370",3,"global_3","individual","individual",FALSE
"SYNID0107547635",4,"global_4","individual","individual",FALSE
"SYNID0107547755",4,"global_4","individual","individual",FALSE
"SYNID0107547945",4,"global_4","individual","individual",FALSE
"SYNID0107548364",3,"global_3","individual","individual",FALSE
"SYNID0107548441",4,"global_4","individual","individual",FALSE
"SYNID0107548504",3,"global_3","individual","individual",FALSE
"SYNID0107548850",4,"global_4","individual","individual",FALSE
"SYNID0107548961",1,"global_1","individual","individual",FALSE
"SYNID0107548990",4,"global_4","individual","individual",FALSE
"SYNID0107549118",4,"global_4","individual","individual",FALSE
"SYNID0107549404",4,"global_4","individual","individual",FALSE
"SYNID0107549588",4,"global_4","individual","individual",FALSE
"SYNID0107549718",4,"global_4","individual","individual",FALSE
"SYNID0107550001",4,"global_4","individual","individual",FALSE
"SYNID0107550027",1,"global_1","individual","individual",FALSE
"SYNID0107550137",4,"global_4","individual","individual",FALSE
"SYNID0107550306",1,"global_1","individual","individual",FALSE
"SYNID0107550329",1,"global_1","individual","individual",FALSE
"SYNID0107550406",3,"global_3","individual","individual",FALSE
"SYNID0107550475",4,"global_4","individual","individual",FALSE
"SYNID0107550699",4,"global_4","individual","individual",FALSE
"SYNID0107550786",3,"global_3","individual","individual",FALSE
"SYNID0107550861",4,"global_4","individual","individual",FALSE
"SYNID0107550902",4,"global_4","individual","individual",FALSE
"SYNID0107551164",4,"global_4","individual","individual",FALSE
"SYNID0107551227",1,"global_1","individual","individual",FALSE
"SYNID0107551278",3,"global_3","individual","individual",FALSE
"SYNID0107551553",4,"global_4","individual","individual",FALSE
"SYNID0107551941",4,"global_4","individual","individual",FALSE
"SYNID0107551994",4,"global_4","individual","individual",FALSE
"SYNID0107552039",3,"global_3","individual","individual",FALSE
"SYNID0107552240",4,"global_4","individual","individual",FALSE
"SYNID0107552310",3,"global_3","individual","individual",FALSE
"SYNID0107552364",4,"global_4","individual","individual",FALSE
"SYNID0107552536",4,"global_4","individual","individual",FALSE
"SYNID0107552833",3,"global_3","individual","individual",FALSE
"SYNID0107552850",4,"global_4","individual","individual",FALSE
"SYNID0107553301",4,"global_4","individual","individual",FALSE
"SYNID0107553927",3,"global_3","individual","individual",FALSE
"SYNID0107553931",1,"global_1","individual","individual",FALSE
"SYNID0107553940",4,"global_4","individual","individual",FALSE
"SYNID0107554014",4,"global_4","individual","individual",FALSE
"SYNID0107554954",4,"global_4","individual","individual",FALSE
"SYNID0107555047",3,"global_3","individual","individual",FALSE
"SYNID0107555226",4,"global_4","individual","individual",FALSE
"SYNID0107555431",4,"global_4","individual","individual",FALSE
"SYNID0107555595",1,"global_1","individual","individual",FALSE
"SYNID0107555651",1,"global_1","individual","individual",FALSE
"SYNID0107555716",3,"global_3","individual","individual",FALSE
"SYNID0107555978",4,"global_4","individual","individual",FALSE
"SYNID0107556636",4,"global_4","individual","individual",FALSE
"SYNID0107556651",3,"global_3","individual","individual",FALSE
"SYNID0107556879",4,"global_4","individual","individual",FALSE
"SYNID0107556966",3,"global_3","individual","individual",FALSE
"SYNID0107557060",4,"global_4","individual","individual",FALSE
"SYNID0107557180",3,"global_3","individual","individual",FALSE
"SYNID0107557630",4,"global_4","individual","individual",FALSE
"SYNID0107557708",3,"global_3","individual","individual",FALSE
"SYNID0107557801",3,"global_3","individual","individual",FALSE
"SYNID0107558118",3,"global_3","individual","individual",FALSE
"SYNID0107558664",4,"global_4","individual","individual",FALSE
"SYNID0107558670",4,"global_4","individual","individual",FALSE
"SYNID0107558903",4,"global_4","individual","individual",FALSE
"SYNID0107559104",1,"global_1","individual","individual",FALSE
"SYNID0107559157",3,"global_3","individual","individual",FALSE
"SYNID0107559394",4,"global_4","individual","individual",FALSE
"SYNID0107559765",1,"global_1","individual","individual",FALSE
"SYNID0107559793",3,"global_3","individual","individual",FALSE
"SYNID0107559962",4,"global_4","individual","individual",FALSE
"SYNID0107560132",3,"global_3","individual","individual",FALSE
"SYNID0107560288",3,"global_3","individual","individual",FALSE
"SYNID0107561304",3,"global_3","individual","individual",FALSE
"SYNID0107561316",4,"global_4","individual","individual",FALSE
"SYNID0107561483",4,"global_4","individual","individual",FALSE
"SYNID0107561601",4,"global_4","individual","individual",FALSE
"SYNID0107561859",3,"global_3","individual","individual",FALSE
"SYNID0107562039",4,"global_4","individual","individual",FALSE
"SYNID0107562052",4,"global_4","individual","individual",FALSE
"SYNID0107562133",3,"global_3","individual","individual",FALSE
"SYNID0107562410",3,"global_3","individual","individual",FALSE
"SYNID0107562441",3,"global_3","individual","individual",FALSE
"SYNID0107562451",4,"global_4","individual","individual",FALSE
"SYNID0107562467",4,"global_4","individual","individual",FALSE
"SYNID0107562603",3,"global_3","individual","individual",FALSE
"SYNID0107562729",4,"global_4","individual","individual",FALSE
